ï»¿article_link_1,article_link_1/_text,article_link_1/_title,article_image,article_image/_alt,article_link_2,article_link_2/_text,article_link_2/_title,sourcepref_value,label,date_value,date_value_dates,snippet_description_1,snippet_description_1_dates,snippet_value_1,snippet_description_2,snippet_value_2,snippet_description_3,snippet_value_3,_PAGE_NUMBER
http://www.dw.com/en/cameron-makes-case-for-uk-airstrikes-against-is/a-18877962,,Deutsche Welle,https://t3.gstatic.com/images?q=tbn:ANd9GcR71nnQXFoEwzbrSZ-Z6TSuxv0FeAMh2axv9QSaGkFzk_xy3kh50Q9H0UO1CZzqDNNmEUQJsYQh,,http://www.dw.com/en/cameron-makes-case-for-uk-airstrikes-against-is/a-18877962,Cameron makes case for UK air strikes against IS,,Deutsche Welle,-,"â€_Nov 26, 2015â€_",1.4485E+12,,,David Cameron,"has urged MPs to back UK airstrikes against the self-styled ""Islamic State"" (IS) in Syria. In a speech to the House of Commons, almost a fortnight after terror attacks in Paris killed 130 people, Cameron said that the terrorist",...,,,4
http://www.yorkshirepost.co.uk/news/main-topics/politics/cameron-winning-over-yorkshire-s-tory-mps-over-isil-air-strikes-1-7593283,,Yorkshire Post,https://t3.gstatic.com/images?q=tbn:ANd9GcQ8OqRYbCYJGMliPXvn8ohmEhkE3sijIpQP_hWorUUmYIMiKwZ6eV3tcGrPGE4XvlmJd4PJcgo,,http://www.yorkshirepost.co.uk/news/main-topics/politics/cameron-winning-over-yorkshire-s-tory-mps-over-isil-air-strikes-1-7593283,Cameron â€œwinning over Yorkshire's Tory MPsâ€ù over Isil air strikes,,Yorkshire Post,-,â€_16 hours agoâ€_,,"Just hours before Mr Corbyn's announcement, Shadow Foreign Secretary and Leeds Central MP Hilary Benn highlighted his division with his leader by saying Britain should be in solidarity with France, which has requested British air support. Mr",,Cameron,...,,,,4
http://www.chronicle.co.zw/britain-should-join-syria-air-strikes-cameron/,,Chronicle,https://t3.gstatic.com/images?q=tbn:ANd9GcTjknd_HLMUXYeeoIuR0X2Gzq0pkW4GPtL_s3uHqCoXQbPWWsfMRSuWrV3EaPaZNuJcquQH5TI,,http://www.chronicle.co.zw/britain-should-join-syria-air-strikes-cameron/,Britain should join Syria air strikes: Cameron,,Chronicle,-,â€_16 hours agoâ€_,,"Britain should join air strikes against the Islamic State of Iraq and the Levant (ISIL) in Syria, Prime Minister",,David Cameron,"has said. Cameron attempted to persuade politicians to back action in parliament, arguing the Paris attacks have given new",...,,,4
http://www.thesun.co.uk/sol/homepage/news/6765866/We-must-bomb-IS-in-Syria-to-keep-UK-safe-PM-sets-out-plan-for-war-that-could-begin-next-week.html,,The Sun (subscription),https://t0.gstatic.com/images?q=tbn:ANd9GcR9729CK7SHjeN5z0Od05ASEaKOrcN2ZVXzeeBAQo_QiLo6DZ3CHctBApsUxGLIqNV5x4QmOWM,,http://www.thesun.co.uk/sol/homepage/news/6765866/We-must-bomb-IS-in-Syria-to-keep-UK-safe-PM-sets-out-plan-for-war-that-could-begin-next-week.html,'We must bomb IS in Syria to keep UK safe': PM sets out plan for war that ...,,The Sun (subscription),-,"â€_Nov 26, 2015â€_",1.4485E+12,"BRITAIN ""cannot afford"" to stand aside from the fight against IS in Syria,",,David Cameron,"urged MPs today as he pushed the case for RAF bombing raids. The PM said politicians must not ""shirk our responsibility"" to keep the public safe and it is in the",...,,,4
http://www.cityam.com/229739/labour-leader-jeremy-corbyn-facing-revolt-as-shadow-cabinet-members-back-prime-minister-david-camerons-plans-for-air-strikes-in-syria,,City A.M.,https://t1.gstatic.com/images?q=tbn:ANd9GcTJ9vjstKpMinQNgOnrucZJo2H2WGWupxJDzOT8Ut6dTAU8ltSoTeckMhm8Ua1j_1bNbw_FoGGl,,http://www.cityam.com/229739/labour-leader-jeremy-corbyn-facing-revolt-as-shadow-cabinet-members-back-prime-minister-david-camerons-plans-for-air-strikes-in-syria,Labour leader Jeremy Corbyn facing revolt as shadow cabinet members back Prime ...,,City A.M.,-,â€_5 hours agoâ€_,,Corbyn has written to Labour MPs to say he cannot support Prime Minister,,David Cameron's,call to take military action in Syria against the so-called Islamic State. An unnamed front bench Labour MP has said people could quit their posts if Corbyn,...,,,4
http://www.telegraph.co.uk/news/politics/Jeremy_Corbyn/12020202/Jeremy-Corbyn-cancels-Oldham-by-election-visit-as-crisis-over-Syria-engulfs-his-leadership.html,,Telegraph.co.uk,https://t3.gstatic.com/images?q=tbn:ANd9GcRR2XKQZINIAXywo-_B1sdfj48dmZL_9sNtAAsTmUMffKeF3I9c_NwsZEHdcL5CICljGYVfrJK5,,http://www.telegraph.co.uk/news/politics/Jeremy_Corbyn/12020202/Jeremy-Corbyn-cancels-Oldham-by-election-visit-as-crisis-over-Syria-engulfs-his-leadership.html,Jeremy Corbyn told to resign by Labour MPs as Syria vote engulfs his leadership,,Telegraph.co.uk,-,â€_6 hours agoâ€_,,However Mr Corbyn cancelled the campaigning to hold meetings in London amid widespread reports that more than half of the MPs in his shadow cabinet might resign if they are told to vote against,,David Cameron's,plans to send in British jets to bomb Isil,...,,,5
http://www.theweek.co.uk/67236/pm-signals-support-for-syria-strikes-ahead-of-defence-review,,The Week UK,https://t1.gstatic.com/images?q=tbn:ANd9GcQCuQMBkwFg8XXGDjwpVYHeEyn4zNKvLk4vrRxPxoYiepziTL4b8zI4btEB4H3oFhxvXXsbdGQ,,http://www.theweek.co.uk/67236/pm-signals-support-for-syria-strikes-ahead-of-defence-review,Cameron pushes to join war in Syria with Islamic State warning,,The Week UK,-,"â€_Nov 26, 2015â€_",1.4485E+12,"""It's clear that [",,Cameron,"] would like to see air strikes before the end of the year, but will only call a Commons vote if he is confident of victory,"" says Iain Watson, a political correspondent for the BBC. ""The reaction to his statement could",...,,,5
http://www.3news.co.nz/world/uk-should-join-syria-air-strikes--cameron-2015112623,,3News NZ,https://t2.gstatic.com/images?q=tbn:ANd9GcQwC8wVzjfvR784hTzaMp3rtoXHR4O4ZTi0PDuy-wA9BCOAwrWs-r3I23ygz6UQ6lId9t70aUc,,http://www.3news.co.nz/world/uk-should-join-syria-air-strikes--cameron-2015112623,UK should join Syria air strikes â€“ Cameron,,3News NZ,-,"â€_Nov 26, 2015â€_",1.4485E+12,"Britain should join air strikes against the Islamic State (IS) group in Syria and shouldn't ""sub-contract"" its security to allies, British Prime Minister",,David Cameron,"says. ""I believe that we should now take the decision to extend British air strikes",...,,,5
http://www.newstatesman.com/2015/11/majority-shadow-cabinet-back-air-strikes-syria-labour-position-undecided,,New Statesman,https://t0.gstatic.com/images?q=tbn:ANd9GcSLbghv3RdG2nbnqA9jUgTbnH5Wql9r8wVqLjGAOFZN3zLubEVE7oAxApEvqw5Wn7Sfy2FFx7Ty,,http://www.newstatesman.com/2015/11/majority-shadow-cabinet-back-air-strikes-syria-labour-position-undecided,Majority of shadow cabinet back air strikes in Syria but Labour position undecided,,New Statesman,-,"â€_Nov 26, 2015â€_",1.4485E+12,Labour's shadow cabinet has just met for the first time since,,David Cameron,"made his case for air strikes against Isis in Syria. A majority of members are prepared to support military action, according to those present, but Jeremy Corbyn is not. At the",...,,,5
http://www.dailystar.co.uk/news/latest-news/477795/Terrorists-ISIS-David-Cameron-Syria-Russia-Turkey-Putin,,Daily Star,https://t2.gstatic.com/images?q=tbn:ANd9GcTgbfRhgZsFrHGlJ4L77QWqNAVt8X0yh-fA-N6L8QeRwjZneS3FJxU1anJMdOjanXlY2JaH3WE,,http://www.dailystar.co.uk/news/latest-news/477795/Terrorists-ISIS-David-Cameron-Syria-Russia-Turkey-Putin,CAM ON BRITAIN!: Even Germany joins ISIS war as Corbyn leaves UK plans in tatters,,Daily Star,-,â€_18 hours agoâ€_,,,,David Cameron,"passionately stated his case for the UK to help France and the US in bombing ISIS' strongholds in Syria earlier in the House of Commons. Even Germany, wary of military action since the Second World War, is backing action, sending more ...",,,,5
http://metro.co.uk/2015/11/26/jeremy-corbyn-tells-his-mps-he-cannot-support-air-strikes-in-syria-5528355/,,Metro,https://t1.gstatic.com/images?q=tbn:ANd9GcQYmiXksIY7xT5jXTgXXehTN3y-2I4nHhLtuBItggQsd9CNSAgSNecpV2_OymWeWHu_1dXR1Cw,,http://metro.co.uk/2015/11/26/jeremy-corbyn-tells-his-mps-he-cannot-support-air-strikes-in-syria-5528355/,Labour leader Jeremy Corbyn tells his MPs he 'cannot support air strikes in Syria',,Metro,-,â€_21 hours agoâ€_,,Jeremy Corbyn has written to his MPs to say he cannot support air strikes in Syria. The Labour leader has made the move following prime minister,,David Cameron's,proposals for air strikes against Isis targets in the middle-eastern country. Some of,...,,,5
http://www.usatoday.com/story/news/2015/11/26/cameron-bombing-isil-make-britain-safer/76410264/,,USA TODAY,https://t2.gstatic.com/images?q=tbn:ANd9GcSC8eBIn4Q5Vfk9J2Cn5xGgeBwwu_14Vs3_IcsQnKQq557-xsj5ZiRgz3MANFMPtl7IhDL_Rquf,,http://www.usatoday.com/story/news/2015/11/26/cameron-bombing-isil-make-britain-safer/76410264/,Cameron: Bombing ISIL will make Britain safer,,USA TODAY,-,"â€_Nov 26, 2015â€_",1.4485E+12,British Prime Minister,,David Cameron,"publicly set out his case Thursday for the United Kingdom joining U.S.-led coalition airstrikes against the Islamic State in Syria, saying that to do so would ""make us safer."" Cameron told British parliamentarians",...,,,5
,,,,,http://news.sky.com/story/1595420/pm-urges-mps-to-do-the-right-thing-on-syria,PM Urges MPs To 'Do The Right Thing' On Syria,,Sky News,-,â€_5 hours agoâ€_,,"Speaking in Malta at the start of a three-day summit of Commonwealth leaders, Mr",,Cameron,"said: ""I believe there is a compelling case to take the effective action to keep our country safe. ""I thought many members of parliament on all sides of the House",...,,,5
http://www.theaustralian.com.au/news/world/labour-mps-to-leave-jeremy-corbyn-exposed-over-syria-airstrikes/story-e6frg6so-1227625901718,,The Australian,https://t0.gstatic.com/images?q=tbn:ANd9GcQ3afAd89WojGucVz_LFQzIT9jL94zfWI3In8O67IHuq_rVuHhl8GbsjYW0i-XCbn7ETEnxAEXt,,http://www.theaustralian.com.au/news/world/labour-mps-to-leave-jeremy-corbyn-exposed-over-syria-airstrikes/story-e6frg6so-1227625901718,Labour MPs to leave Jeremy Corbyn exposed over Syria airstrikes,,The Australian,-,â€_2 hours agoâ€_,,British Prime Minister,,David Cameron,"will spend the weekend shoring up support to commit to airstrikes in Syria alongside the coalition force, including Australia, after presenting Westminster with a seven-point plan endorsing expanded military action.",,,,5
http://www.theguardian.com/world/2015/nov/26/france-appeals-britain-join-syrian-war-against-isis-french-defence-minister-le-drian,,The Guardian,,,http://www.theguardian.com/world/2015/nov/26/france-appeals-britain-join-syrian-war-against-isis-french-defence-minister-le-drian,France appeals directly for Britain to join war against Isis in Syria,,The Guardian,-,â€_16 hours agoâ€_,,The appeal comes hours after,,David Cameron,issued his formal case for war to parliament and Jeremy Corbyn gathered his shadow cabinet for what is likely to be two rounds of discussions ahead of a decision on whether to impose a whip either for or ...,,,,5
,,,,,http://news.sky.com/story/1594986/pms-syria-fighters-figure-a-magical-number,PM's Syria Fighters Figure A 'Magical Number',,Sky News,-,"â€_Nov 26, 2015â€_",1.4485E+12,"In a letter to the Foreign Affairs Select Committee, Mr",,Cameron,"said: ""Although the situation on the ground is complex, our assessment is that there are about 70,000 Syrian opposition fighters on the ground who do not belong to extremist groups",...,,,5
http://www.theguardian.com/community/2015/nov/27/how-do-you-feel-about-military-action-in-syria,,The Guardian,https://t1.gstatic.com/images?q=tbn:ANd9GcTJrkRAlnetKNyTbYOB0EDv_a4nbecG97TrqjDK44aP76mKJHwWlA5JInZRJ3U3Xs6Mks60qGI,,http://www.theguardian.com/community/2015/nov/27/how-do-you-feel-about-military-action-in-syria,How do you feel about military action in Syria?,,The Guardian,-,â€_4 hours agoâ€_,,,,David Cameron,makes a statement to MPs in the House of Commons setting out his case for the extension of RAF airstrikes from Iraq into Syria. Photograph: PA. Guardian readers. Friday 27 November 2015 06.06 EST Last modified on Friday 27 November ...,,,,5
http://www.telegraph.co.uk/news/worldnews/middleeast/syria/12017913/Lessons-from-Iraq-how-to-make-the-case-for-bombing-Syria.html,,Telegraph.co.uk,https://t1.gstatic.com/images?q=tbn:ANd9GcQ0WD_WSgNqQhlDz_MzSozw9MYWtmvYkz-wr6UZ4sz-hyaW01VeYUmjmsaGzlwLlkYQ_l54tId5,,http://www.telegraph.co.uk/news/worldnews/middleeast/syria/12017913/Lessons-from-Iraq-how-to-make-the-case-for-bombing-Syria.html,Lessons from Iraq: how to make the case for bombing Syria,,Telegraph.co.uk,-,"â€_Nov 26, 2015â€_",1.4485E+12,"When he stands up today to argue for bombs on Syria,",,David Cameron,will know the obvious tactics to avoid. Don't mention the phrases â€œcompelling intelligenceâ€ù or â€œweapons of mass destruction.â€ù Do not plagiarise your facts from a student's PhD thesis.,,,,5
http://www.dailystar.co.uk/news/latest-news/477684/ISIS-airstrikes-Syria-terrorists-war-UK-David-Cameron-France-Paris-attacks-US,,Daily Star,https://t1.gstatic.com/images?q=tbn:ANd9GcRj4dTffLeNJnHcgqLxn_41p27ASWSaJsOapC14H1t3C7JLEu5Z4G_eN07LFs2UJpG8Rg8wwtx0,,http://www.dailystar.co.uk/news/latest-news/477684/ISIS-airstrikes-Syria-terrorists-war-UK-David-Cameron-France-Paris-attacks-US,EXCLUSIVE: UK bombing ISIS in Syria is 'only way to stop TERROR EMPIRE',,Daily Star,-,"â€_Nov 26, 2015â€_",1.4485E+12,"Tom Keatinge, from the Royal United Services Insitute, told Daily Star Online it is the only short-term option available to Mr",,Cameron,to seriously weaken the depraved jihadi killers. He said production of oil from seized fields in Iraq and Syria is,...,,,5
http://www.bbc.co.uk/news/world-34939549,,BBC News,https://t0.gstatic.com/images?q=tbn:ANd9GcRgl6w6GOniohIPgepz15l6EenClMuUAZKG7mEPDCxMvIfI4uf50ZMZEvELCrYSWLLo0-nPKLem,,http://www.bbc.co.uk/news/world-34939549,Does British action in Syria make military sense?,,BBC News,-,â€_19 hours agoâ€_,,Prime Minister,,David Cameron,"has said launching UK air strikes against Islamic State militants in Syria will ""make us safer"". He denied claims it would make the UK a bigger target for terror attacks, as he made the case for military action to MPs in",...,,,5
,,,,,http://www.huffingtonpost.co.uk/2015/11/26/jeremy-corbyn-syria-bombing_n_8656524.html,Jeremy Corbyn Refuses To Support Syria Bombing Amid Major Labour Shadow ...,,Huffington Post UK,-,â€_19 hours agoâ€_,,Jeremy Corbyn has thrown down the gauntlet to his Shadow Cabinet and Labour MPs after declaring he will not back,,David Cameron's,call to launch airstrikes in Syria. Triggering what looks like a huge power struggle at the top of the Labour Party and the ...,,,,5
http://www.telegraph.co.uk/news/politics/Jeremy_Corbyn/12020202/Jeremy-Corbyn-cancels-Oldham-by-election-visit-as-crisis-over-Syria-engulfs-his-leadership.html,,Telegraph.co.uk,,,http://www.telegraph.co.uk/news/politics/Jeremy_Corbyn/12020202/Jeremy-Corbyn-cancels-Oldham-by-election-visit-as-crisis-over-Syria-engulfs-his-leadership.html,Jeremy Corbyn told to resign by Labour MPs as Syria vote engulfs his leadership,,Telegraph.co.uk,-,â€_6 hours agoâ€_,,However Mr Corbyn cancelled the campaigning to hold meetings in London amid widespread reports that more than half of the MPs in his shadow cabinet might resign if they are told to vote against,,David Cameron's,plans to send in British jets to bomb Isil,...,,,6
http://www.theweek.co.uk/67236/pm-signals-support-for-syria-strikes-ahead-of-defence-review,,The Week UK,,,http://www.theweek.co.uk/67236/pm-signals-support-for-syria-strikes-ahead-of-defence-review,Cameron pushes to join war in Syria with Islamic State warning,,The Week UK,-,"â€_Nov 26, 2015â€_",1.4485E+12,"""It's clear that [",,Cameron,"] would like to see air strikes before the end of the year, but will only call a Commons vote if he is confident of victory,"" says Iain Watson, a political correspondent for the BBC. ""The reaction to his statement could",...,,,6
http://www.3news.co.nz/world/uk-should-join-syria-air-strikes--cameron-2015112623,,3News NZ,,,http://www.3news.co.nz/world/uk-should-join-syria-air-strikes--cameron-2015112623,UK should join Syria air strikes â€“ Cameron,,3News NZ,-,"â€_Nov 26, 2015â€_",1.4485E+12,"Britain should join air strikes against the Islamic State (IS) group in Syria and shouldn't ""sub-contract"" its security to allies, British Prime Minister",,David Cameron,"says. ""I believe that we should now take the decision to extend British air strikes",...,,,6
http://www.newstatesman.com/2015/11/majority-shadow-cabinet-back-air-strikes-syria-labour-position-undecided,,New Statesman,,,http://www.newstatesman.com/2015/11/majority-shadow-cabinet-back-air-strikes-syria-labour-position-undecided,Majority of shadow cabinet back air strikes in Syria but Labour position undecided,,New Statesman,-,"â€_Nov 26, 2015â€_",1.4485E+12,Labour's shadow cabinet has just met for the first time since,,David Cameron,"made his case for air strikes against Isis in Syria. A majority of members are prepared to support military action, according to those present, but Jeremy Corbyn is not. At the",...,,,6
http://www.dailystar.co.uk/news/latest-news/477795/Terrorists-ISIS-David-Cameron-Syria-Russia-Turkey-Putin,,Daily Star,,,http://www.dailystar.co.uk/news/latest-news/477795/Terrorists-ISIS-David-Cameron-Syria-Russia-Turkey-Putin,CAM ON BRITAIN!: Even Germany joins ISIS war as Corbyn leaves UK plans in tatters,,Daily Star,-,â€_18 hours agoâ€_,,,,David Cameron,"passionately stated his case for the UK to help France and the US in bombing ISIS' strongholds in Syria earlier in the House of Commons. Even Germany, wary of military action since the Second World War, is backing action, sending more ...",,,,6
